full_route_case_id,scope,pollutant_name,pollutant_category,tool_id,route_id,optional_route,path_id,path_rank_within_case,path_depth,compound_node_id_path,compound_smiles_canonical_path,compound_inchikey_path,edge_id_path,edge_score_raw_path,edge_score_semantics_path,path_score_raw,path_score_semantics,path_status,stopped_reason,simple_path_valid,has_repeated_node_id,has_repeated_smiles_canonical,has_repeated_edge_id,contains_parent_copy_edge,contains_source_self_loop_edge,restricted_answer_key_read,scoring_performed
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp01,1,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00031"", ""FR-BBD3-CAND-c0105__n00093""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1ccc(O)c(Cl)c1"", ""Oc1ccc(O)cc1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""AJPXTSMULZANCB-UHFFFAOYSA-N"", ""QIGBRXMKCJKVMJ-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00013"", ""FR-BBD3-CAND-c0105__e00043"", ""FR-BBD3-CAND-c0105__e00123""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.28688966144215, -1.58589369058609, -1.589726835489273]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-11.55569079,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp02,2,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00015"", ""FR-BBD3-CAND-c0105__n00028"", ""FR-BBD3-CAND-c0105__n00006""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""O=C(Cl)c1cccc(Cl)c1"", ""O=C([O-])c1cccc(Cl)c1"", ""O=C([O-])c1ccccc1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""WHIHIKVIWVIIER-UHFFFAOYSA-N"", ""LULAYUGMBFYYEX-UHFFFAOYSA-M"", ""WPYMKLBDIGXBTP-UHFFFAOYSA-M""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00022"", ""FR-BBD3-CAND-c0105__e00038"", ""FR-BBD3-CAND-c0105__e00120""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.949401617050171, -1.3474370241165161, -1.9082020282745362]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-12.29822127,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp03,3,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00031"", ""FR-BBD3-CAND-c0105__n00101""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1ccc(O)c(Cl)c1"", ""O=C([O-])c1ccc(O)c(Cl)c1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""AJPXTSMULZANCB-UHFFFAOYSA-N"", ""QGNLHMKIGMZKJX-UHFFFAOYSA-M""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00013"", ""FR-BBD3-CAND-c0105__e00043"", ""FR-BBD3-CAND-c0105__e00134""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.28688966144215, -1.58589369058609, -2.5747633576393127]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-12.54072731,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp04,4,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00031"", ""FR-BBD3-CAND-c0105__n00113""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1ccc(O)c(Cl)c1"", ""O=C1C=CC(=O)C(Cl)=C1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""AJPXTSMULZANCB-UHFFFAOYSA-N"", ""WOGWYSWDBYCVDY-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00013"", ""FR-BBD3-CAND-c0105__e00043"", ""FR-BBD3-CAND-c0105__e00149""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.28688966144215, -1.58589369058609, -2.7317187786102295]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-12.69768273,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp05,5,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00033"", ""FR-BBD3-CAND-c0105__n00098""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1cccc(O)c1"", ""O=C([O-])/C=C\\C=C(\\O)C(=O)[O-]""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""GHMLBKRAJCXXBS-UHFFFAOYSA-N"", ""JBEBGTMCZIGUTK-HSFFGMMNSA-L""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00013"", ""FR-BBD3-CAND-c0105__e00048"", ""FR-BBD3-CAND-c0105__e00128""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.28688966144215, -2.0912118911743165, -2.476106643676758]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-12.9473888,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp06,6,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00015"", ""FR-BBD3-CAND-c0105__n00028"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00031"", ""FR-BBD3-CAND-c0105__n00093""]","[""Clc1ccccc1"", ""Clc1cccc(Cl)c1"", ""O=C(Cl)c1cccc(Cl)c1"", ""O=C([O-])c1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1ccc(O)c(Cl)c1"", ""Oc1ccc(O)cc1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""WHIHIKVIWVIIER-UHFFFAOYSA-N"", ""LULAYUGMBFYYEX-UHFFFAOYSA-M"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""AJPXTSMULZANCB-UHFFFAOYSA-N"", ""QIGBRXMKCJKVMJ-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0105__e00003"", ""FR-BBD3-CAND-c0105__e00022"", ""FR-BBD3-CAND-c0105__e00038"", ""FR-BBD3-CAND-c0105__e00154"", ""FR-BBD3-CAND-c0105__e00043"", ""FR-BBD3-CAND-c0105__e00123""]","[-2.504262638092041, -2.949401617050171, -1.3474370241165161, -2.9824507236480713, -1.58589369058609, -1.589726835489273]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-12.95917253,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp07,7,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00032"", ""FR-BBD3-CAND-c0105__n00061""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1ccc(Cl)cc1O"", ""Oc1ccc(Cl)c(O)c1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""WWOBYPKUYODHDG-UHFFFAOYSA-N"", ""JQVAPEJNIZULEK-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00013"", ""FR-BBD3-CAND-c0105__e00045"", ""FR-BBD3-CAND-c0105__e00151""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.28688966144215, -1.7917629650660925, -2.7876434326171875]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-12.95947666,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp08,8,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00015"", ""FR-BBD3-CAND-c0105__n00003"", ""FR-BBD3-CAND-c0105__n00006""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""O=C(Cl)c1cccc(Cl)c1"", ""O=C(Cl)c1ccccc1"", ""O=C([O-])c1ccccc1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""WHIHIKVIWVIIER-UHFFFAOYSA-N"", ""PASDCCFISLVPSO-UHFFFAOYSA-N"", ""WPYMKLBDIGXBTP-UHFFFAOYSA-M""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00022"", ""FR-BBD3-CAND-c0105__e00046"", ""FR-BBD3-CAND-c0105__e00009""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.949401617050171, -2.416323866162981, -1.5788580656051636]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-13.03776415,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp09,9,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00032"", ""FR-BBD3-CAND-c0105__n00115""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1ccc(Cl)cc1O"", ""Oc1cc(Cl)c(Cl)cc1O""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""WWOBYPKUYODHDG-UHFFFAOYSA-N"", ""ACCHWUWBKYGKNM-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00013"", ""FR-BBD3-CAND-c0105__e00045"", ""FR-BBD3-CAND-c0105__e00152""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.28688966144215, -1.7917629650660925, -2.92834734916687]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-13.10018058,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0105,scope_b_v0_3_candidate,Chlorobenzene,unclassified_candidate,eclipse_noec,eclipse_noec_bbd_finetuned_10fold_multistep_optional,True,FR-BBD3-CAND-c0105__sp10,10,6,"[""FR-BBD3-CAND-c0105__n00000"", ""FR-BBD3-CAND-c0105__n00001"", ""FR-BBD3-CAND-c0105__n00010"", ""FR-BBD3-CAND-c0105__n00002"", ""FR-BBD3-CAND-c0105__n00008"", ""FR-BBD3-CAND-c0105__n00033"", ""FR-BBD3-CAND-c0105__n00102""]","[""Clc1ccccc1"", ""Clc1ccccc1Cl"", ""Clc1cccc(Cl)c1Cl"", ""Clc1cccc(Cl)c1"", ""Oc1cccc(Cl)c1"", ""Oc1cccc(O)c1"", ""Oc1ccc(O)c(O)c1""]","[""MVPPADPHJFYWMZ-UHFFFAOYSA-N"", ""RFFLAFLAYFXFSW-UHFFFAOYSA-N"", ""RELMFMZEBKVZJC-UHFFFAOYSA-N"", ""ZPQOPVIELGIULI-UHFFFAOYSA-N"", ""HORNXRXVQWOLPJ-UHFFFAOYSA-N"", ""GHMLBKRAJCXXBS-UHFFFAOYSA-N"", ""GGNQRNBDZQJCCN-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0105__e00002"", ""FR-BBD3-CAND-c0105__e00016"", ""FR-BBD3-CAND-c0105__e00035"", ""FR-BBD3-CAND-c0105__e00013"", ""FR-BBD3-CAND-c0105__e00048"", ""FR-BBD3-CAND-c0105__e00135""]","[-1.9067984074354167, -3.167103555467394, -1.0192786395549773, -2.28688966144215, -2.0912118911743165, -2.6755089163780212]","[""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood"", ""fold_frequency_then_mean_beam_log_likelihood""]",-13.14679107,sum_of_edge_mean_beam_log_likelihood_along_best_path,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
